id,lat,lon
,43.02089569143613,-83.696852195916
,43.02089529963154,-83.69685181088883
,43.020895561867086,-83.69685218877686
,43.020895122718855,-83.69685147502214
,43.0208949049858,-83.69685121906359
,43.020894013452896,-83.69685079865845
,43.02058378200235,-83.69671007190578
,43.02058378200235,-83.69671007190578
,43.02075294247382,-83.69699147152939
,43.02075086986853,-83.69701388125486
,43.020699177798875,-83.69673105681761
,43.021058130193246,-83.69676763232242
,43.02107420355993,-83.69675904488822
,43.02107420355993,-83.69675904488822
,43.02107420355993,-83.69675904488822
,43.021162074156976,-83.69666836888631
,43.02117882163149,-83.69665584815644
,43.02132061474153,-83.6966898279331
,43.02134299662024,-83.69671118179043
,43.02145995211333,-83.69681742570835
,43.02145995211333,-83.69681742570835
,43.02184646380058,-83.6970984990192
