_id,lat,lon,address
,43.01532738537401,-83.68882755167921,"140 East Second Street, Flint, Michigan 48502, United States"
,43.01532738537401,-83.68882755167921,"140 East Second Street, Flint, Michigan 48502, United States"
,43.01532738537401,-83.68882755167921,"140 East Second Street, Flint, Michigan 48502, United States"
,43.01532738537401,-83.68882755167921,"140 East Second Street, Flint, Michigan 48502, United States"
,43.01532738537401,-83.68882755167921,"140 East Second Street, Flint, Michigan 48502, United States"
,43.01532738537401,-83.68882755167921,"140 East Second Street, Flint, Michigan 48502, United States"
,43.01532738537401,-83.68882755167921,"140 East Second Street, Flint, Michigan 48502, United States"
,43.01532738537401,-83.68882755167921,"140 East Second Street, Flint, Michigan 48502, United States"
,43.01532738537401,-83.68882755167921,"140 East Second Street, Flint, Michigan 48502, United States"
,43.01532738537401,-83.68882755167921,"140 East Second Street, Flint, Michigan 48502, United States"
,43.01532738537401,-83.68882755167921,"140 East Second Street, Flint, Michigan 48502, United States"
,43.01549014644997,-83.68857350076837,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01549014644997,-83.68857350076837,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01549014644997,-83.68857350076837,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01549014644997,-83.68857350076837,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01549014644997,-83.68857350076837,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01549014644997,-83.68857350076837,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01549014644997,-83.68857350076837,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01549014644997,-83.68857350076837,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01570803837388,-83.68814516386053,"140 East Second Street, Flint, Michigan 48502, United States"
,43.01570803837388,-83.68814516386053,"140 East Second Street, Flint, Michigan 48502, United States"
,43.01570803837388,-83.68814516386053,"140 East Second Street, Flint, Michigan 48502, United States"
,43.01570803837388,-83.68814516386053,"140 East Second Street, Flint, Michigan 48502, United States"
,43.01570803837388,-83.68814516386053,"140 East Second Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.016036710943816,-83.68729614625198,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01561947922409,-83.68706804911317,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01561947922409,-83.68706804911317,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01561947922409,-83.68706804911317,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01561947922409,-83.68706804911317,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01561947922409,-83.68706804911317,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01561947922409,-83.68706804911317,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01561947922409,-83.68706804911317,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01561947922409,-83.68706804911317,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01561947922409,-83.68706804911317,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01561947922409,-83.68706804911317,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01561947922409,-83.68706804911317,"613 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015338527389744,-83.68667693453952,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015338527389744,-83.68667693453952,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015338527389744,-83.68667693453952,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015338527389744,-83.68667693453952,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015338527389744,-83.68667693453952,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015338527389744,-83.68667693453952,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015338527389744,-83.68667693453952,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01529590543504,-83.68668398504616,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01529590543504,-83.68668398504616,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015266297278735,-83.68668019471723,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015266297278735,-83.68668019471723,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015266297278735,-83.68668019471723,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015266297278735,-83.68668019471723,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015266297278735,-83.68668019471723,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015266297278735,-83.68668019471723,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015266297278735,-83.68668019471723,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015266297278735,-83.68668019471723,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015266297278735,-83.68668019471723,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015266297278735,-83.68668019471723,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01512723003491,-83.68660212992246,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01505520567328,-83.68646683885153,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01505520567328,-83.68646683885153,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01505520567328,-83.68646683885153,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01505520567328,-83.68646683885153,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01505520567328,-83.68646683885153,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01505520567328,-83.68646683885153,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01505520567328,-83.68646683885153,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01505520567328,-83.68646683885153,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01505520567328,-83.68646683885153,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01505520567328,-83.68646683885153,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01505520567328,-83.68646683885153,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01505520567328,-83.68646683885153,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01505520567328,-83.68646683885153,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015003830489725,-83.68636756915504,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015003830489725,-83.68636756915504,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015003830489725,-83.68636756915504,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015003830489725,-83.68636756915504,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015003830489725,-83.68636756915504,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015003830489725,-83.68636756915504,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015003830489725,-83.68636756915504,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015003830489725,-83.68636756915504,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015003830489725,-83.68636756915504,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015003830489725,-83.68636756915504,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015003830489725,-83.68636756915504,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015003830489725,-83.68636756915504,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015003830489725,-83.68636756915504,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015003830489725,-83.68636756915504,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015003830489725,-83.68636756915504,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015003830489725,-83.68636756915504,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.015003830489725,-83.68636756915504,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014862928100946,-83.68622757551076,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014862928100946,-83.68622757551076,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014862928100946,-83.68622757551076,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014862928100946,-83.68622757551076,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014862928100946,-83.68622757551076,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014862928100946,-83.68622757551076,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014862928100946,-83.68622757551076,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014862928100946,-83.68622757551076,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014862928100946,-83.68622757551076,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014862928100946,-83.68622757551076,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01448459777489,-83.68599337139932,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01448459777489,-83.68599337139932,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01448459777489,-83.68599337139932,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01448459777489,-83.68599337139932,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01448459777489,-83.68599337139932,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.014445615451315,-83.68596330635674,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01438901907512,-83.68593879658972,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01438901907512,-83.68593879658972,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01438901907512,-83.68593879658972,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01438901907512,-83.68593879658972,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01438901907512,-83.68593879658972,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01438901907512,-83.68593879658972,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01438901907512,-83.68593879658972,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01438901907512,-83.68593879658972,"619 Wallenberg Street, Flint, Michigan 48502, United States"
,43.01445250882899,-83.68542644283568,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01445250882899,-83.68542644283568,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01445250882899,-83.68542644283568,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01445250882899,-83.68542644283568,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01445250882899,-83.68542644283568,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01426147569574,-83.68504925927179,"311 Court Street, Flint, Michigan 48502, United States"
,43.01424427472089,-83.68504798021114,"311 Court Street, Flint, Michigan 48502, United States"
,43.01424427472089,-83.68504798021114,"311 Court Street, Flint, Michigan 48502, United States"
,43.0142066693249,-83.68503185863604,"311 Court Street, Flint, Michigan 48502, United States"
,43.014241999080326,-83.68502321615635,"311 Court Street, Flint, Michigan 48502, United States"
,43.014241999080326,-83.68502321615635,"311 Court Street, Flint, Michigan 48502, United States"
,43.01424816425489,-83.68504419970107,"311 Court Street, Flint, Michigan 48502, United States"
,43.01424816425489,-83.68504419970107,"311 Court Street, Flint, Michigan 48502, United States"
,43.01424816425489,-83.68504419970107,"311 Court Street, Flint, Michigan 48502, United States"
,43.014483717862305,-83.6852209903153,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.014501799702806,-83.68540804662814,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01448422646017,-83.68547404313243,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01446477813327,-83.68552499490353,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01446477813327,-83.68552499490353,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01446477813327,-83.68552499490353,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01446477813327,-83.68552499490353,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01446477813327,-83.68552499490353,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01446477813327,-83.68552499490353,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01446477813327,-83.68552499490353,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01446477813327,-83.68552499490353,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01424640267238,-83.6859926211722,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01424640267238,-83.6859926211722,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01424640267238,-83.6859926211722,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01413231358639,-83.68622566836531,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01413231358639,-83.68622566836531,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01413231358639,-83.68622566836531,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01413231358639,-83.68622566836531,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01413231358639,-83.68622566836531,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01413231358639,-83.68622566836531,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01413231358639,-83.68622566836531,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01413231358639,-83.68622566836531,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01413231358639,-83.68622566836531,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01413231358639,-83.68622566836531,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01413231358639,-83.68622566836531,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01413231358639,-83.68622566836531,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01413231358639,-83.68622566836531,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01413231358639,-83.68622566836531,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01413231358639,-83.68622566836531,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01406519152088,-83.68638432502853,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01406519152088,-83.68638432502853,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01406519152088,-83.68638432502853,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01406519152088,-83.68638432502853,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01406519152088,-83.68638432502853,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01403414364255,-83.68645774282112,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01403414364255,-83.68645774282112,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01403414364255,-83.68645774282112,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01403414364255,-83.68645774282112,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01403414364255,-83.68645774282112,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01403414364255,-83.68645774282112,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01403414364255,-83.68645774282112,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01403414364255,-83.68645774282112,"314 East Fourth Street, Flint, Michigan 48502, United States"
,43.01386116680828,-83.6869235597479,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.01386116680828,-83.6869235597479,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.01386116680828,-83.6869235597479,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.01386116680828,-83.6869235597479,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.01386116680828,-83.6869235597479,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.01386116680828,-83.6869235597479,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.01386116680828,-83.6869235597479,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.01386116680828,-83.6869235597479,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.01386116680828,-83.6869235597479,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.01386116680828,-83.6869235597479,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.01386116680828,-83.6869235597479,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.013861979095864,-83.68694127316212,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.013861979095864,-83.68694127316212,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.013861979095864,-83.68694127316212,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.013861979095864,-83.68694127316212,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.013861979095864,-83.68694127316212,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.013861979095864,-83.68694127316212,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.013861979095864,-83.68694127316212,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.01386159155065,-83.68694171532277,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.01386159155065,-83.68694171532277,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.01386159155065,-83.68694171532277,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.01386159155065,-83.68694171532277,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.01386159155065,-83.68694171532277,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.01386159155065,-83.68694171532277,"119 East Fourth Street, Flint, Michigan 48502, United States"
,43.01416487195377,-83.68727650571805,"718 Harrison Street, Flint, Michigan 48502, United States"
,43.01416487195377,-83.68727650571805,"718 Harrison Street, Flint, Michigan 48502, United States"
,43.01416487195377,-83.68727650571805,"718 Harrison Street, Flint, Michigan 48502, United States"
,43.01416487195377,-83.68727650571805,"718 Harrison Street, Flint, Michigan 48502, United States"
,43.01416487195377,-83.68727650571805,"718 Harrison Street, Flint, Michigan 48502, United States"
,43.01416487195377,-83.68727650571805,"718 Harrison Street, Flint, Michigan 48502, United States"
,43.01416487195377,-83.68727650571805,"718 Harrison Street, Flint, Michigan 48502, United States"
,43.01416487195377,-83.68727650571805,"718 Harrison Street, Flint, Michigan 48502, United States"
,43.01416487195377,-83.68727650571805,"718 Harrison Street, Flint, Michigan 48502, United States"
,43.01416487195377,-83.68727650571805,"718 Harrison Street, Flint, Michigan 48502, United States"
,43.01416487195377,-83.68727650571805,"718 Harrison Street, Flint, Michigan 48502, United States"
,43.01438040581856,-83.68740618546171,"719 Harrison Street, Flint, Michigan 48502, United States"
,43.01438040581856,-83.68740618546171,"719 Harrison Street, Flint, Michigan 48502, United States"
,43.01438040581856,-83.68740618546171,"719 Harrison Street, Flint, Michigan 48502, United States"
,43.01451140378837,-83.68752216816502,"719 Harrison Street, Flint, Michigan 48502, United States"
,43.01451140378837,-83.68752216816502,"719 Harrison Street, Flint, Michigan 48502, United States"
,43.01451140378837,-83.68752216816502,"719 Harrison Street, Flint, Michigan 48502, United States"
,43.01451140378837,-83.68752216816502,"719 Harrison Street, Flint, Michigan 48502, United States"
,43.01451140378837,-83.68752216816502,"719 Harrison Street, Flint, Michigan 48502, United States"
,43.01451140378837,-83.68752216816502,"719 Harrison Street, Flint, Michigan 48502, United States"
,43.01451140378837,-83.68752216816502,"719 Harrison Street, Flint, Michigan 48502, United States"
,43.01451140378837,-83.68752216816502,"719 Harrison Street, Flint, Michigan 48502, United States"
,43.01472821169233,-83.68775455350544,"109 East Third Street, Flint, Michigan 48502, United States"
,43.01472821169233,-83.68775455350544,"109 East Third Street, Flint, Michigan 48502, United States"
,43.01472821169233,-83.68775455350544,"109 East Third Street, Flint, Michigan 48502, United States"
,43.01472821169233,-83.68775455350544,"109 East Third Street, Flint, Michigan 48502, United States"
,43.014784009149444,-83.68780684174078,"640 Harrison Street, Flint, Michigan 48502, United States"
,43.014784009149444,-83.68780684174078,"640 Harrison Street, Flint, Michigan 48502, United States"
,43.014784009149444,-83.68780684174078,"640 Harrison Street, Flint, Michigan 48502, United States"
,43.01523804532189,-83.68820546314858,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01523804532189,-83.68820546314858,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01523804532189,-83.68820546314858,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01523804532189,-83.68820546314858,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01523804532189,-83.68820546314858,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01523804532189,-83.68820546314858,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01523804532189,-83.68820546314858,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01523804532189,-83.68820546314858,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01544019539822,-83.68838339959974,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01544019539822,-83.68838339959974,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01544019539822,-83.68838339959974,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01544019539822,-83.68838339959974,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01544019539822,-83.68838339959974,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01544019539822,-83.68838339959974,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01544019539822,-83.68838339959974,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01544019539822,-83.68838339959974,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.01544019539822,-83.68838339959974,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.015641885697754,-83.68857200913125,"140 East Second Street, Flint, Michigan 48502, United States"
,43.015641885697754,-83.68857200913125,"140 East Second Street, Flint, Michigan 48502, United States"
,43.015641885697754,-83.68857200913125,"140 East Second Street, Flint, Michigan 48502, United States"
,43.015641885697754,-83.68857200913125,"140 East Second Street, Flint, Michigan 48502, United States"
,43.015641885697754,-83.68857200913125,"140 East Second Street, Flint, Michigan 48502, United States"
,43.015641885697754,-83.68857200913125,"140 East Second Street, Flint, Michigan 48502, United States"
,43.015641885697754,-83.68857200913125,"140 East Second Street, Flint, Michigan 48502, United States"
,43.015704161882226,-83.68863804311414,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.015704161882226,-83.68863804311414,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.015951976989776,-83.68884661427859,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.015951976989776,-83.68884661427859,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.015951976989776,-83.68884661427859,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.015951976989776,-83.68884661427859,"626 Harrison Street, Flint, Michigan 48502, United States"
,43.015951976989776,-83.68884661427859,"626 Harrison Street, Flint, Michigan 48502, United States"
